keyword,weight,cluster_label
calorie,0.7936,1
nanoencapsulated,0.7936,1
comminuting,0.7935000000000001,1
balsukawi,0.7934,1
screencast,0.7933,1
thymohydroquinone,0.7932,1
ties,0.7932,1
hexahydrotriazine,0.7932,1
balkapowi,0.7931,1
rigs,0.7931,1
transcapacitive,0.793,1
rhythmic,0.793,1
ultrasecure,0.7928,1
subfloor,0.7927,1
spoonable,0.7925,1
htt,0.7924,1
hexadecaphlorethol,0.7923,1
rnase,0.7922,1
detacher,0.7922,1
carborane,0.7922,1
ophthalmology,0.7921,1
trigonometry,0.7921,1
brainwaves,0.792,1
administrators,0.7919,1
nanophosphors,0.7918,1
thioacetate,0.7918,1
vanillin,0.7916000000000001,1
teether,0.7915,1
dophlflawhim,0.7915,1
hangovers,0.7915,1
vertiport,0.7914,1
sialyltransferase,0.7914,1
ultrahigh,0.7914,1
aggressor,0.7914,1
magnetc,0.7914,1
deconvolving,0.7914,1
regionalized,0.7912,1
myrcene,0.7912,1
quonset,0.7911,1
osteogenesis,0.7911,1
establish,0.7910999999999999,1
hermeticity,0.791,1
dophlflaprosopi,0.7908,1
halogermanides,0.7907,1
pinna,0.7905,1
dopenpepredim,0.7905,1
prrsv,0.7903,1
defaulting,0.7903,1
dishware,0.7902,1
biohazard,0.79,1
webview,0.7899,1
mincrero01,0.7898,1
stereoisomers,0.7898,1
competitors,0.7897,1
hec1,0.7897,1
grayscales,0.7894,1
carboxyanhydride,0.7894,1
unsuccessfully,0.7894,1
minjau03,0.7892,1
lolium,0.7891,1
contests,0.789,1
proportions,0.7889999999999999,1
pyrazolopyrimidines,0.7888,1
pinching,0.7887,1
formatter,0.7887,1
technicians,0.7887,1
fiberglass,0.7886,1
kleca18483,0.7886,1
superagonist,0.7885,1
punchbag,0.7885,1
alligator,0.7885,1
carport,0.7885,1
learns,0.7884,1
fishhook,0.7883,1
soother,0.7882,1
bacteriocins,0.7882,1
deictic,0.7882,1
poxvirus,0.7882,1
versluck,0.7882,1
photodisruption,0.7881,1
talkie,0.788,1
squirrel,0.788,1
carports,0.788,1
6500,0.788,1
bushes,0.788,1
pde4d,0.7877,1
diligence,0.7877,1
oligoribonucleotides,0.7876,1
lashing,0.7876,1
perceptiveness,0.7874,1
hyperdexterous,0.7874,1
declaring,0.7874,1
bioorthogonal,0.7872,1
organopolysiloxanes,0.7871,1
temporospatial,0.787,1
methazolamide,0.787,1
restless,0.7867999999999999,1
taco,0.7867,1
dra201901,0.7867,1
discretizer,0.7867,1
methional,0.7867,1
0801bj,0.7867,1
phosphotransferase,0.7865,1
intercommunication,0.7864,1
enrichments,0.7863,1
microcoils,0.7863,1
medusa,0.7862,1
briquettes,0.7862,1
combi,0.7862,1
deactivatable,0.7862,1
thermophile,0.7862,1
clockwork,0.7862,1
smnivmm,0.7862,1
anthgroxol,0.7862,1
emulsifiable,0.7861,1
purchaser,0.786,1
diatom,0.786,1
paravalvular,0.786,1
cinemas,0.7859,1
bottoms,0.7859,1
accredited,0.7859,1
interchangable,0.7858,1
emailed,0.7858,1
betalain,0.7858,1
photoelectron,0.7857,1
thromboembolectomy,0.7857,1
incidence,0.7857,1
panelling,0.7856,1
dopetsurage21,0.7855,1
endocoupler,0.7855,1
nightguard,0.7855,1
trifluoroacetates,0.7855,1
cellscope,0.7854,1
triphenylacrylonitrite,0.7854,1
clones,0.7852,1
powerboard,0.7851,1
electromechanically,0.785,1
plasmid,0.785,1
silverware,0.785,1
kerbeepink,0.7849,1
calycanthus,0.7848,1
ginsenoside,0.7847,1
foils,0.7847,1
superpixel,0.7847,1
phosphines,0.7846,1
runlength,0.7845,1
daytime,0.7844,1
siderail,0.7843,1
hydroxyphenylpyruvate,0.7842,1
gearwheels,0.7841,1
emanating,0.7841,1
rebasing,0.7841,1
monoacylglycerides,0.784,1
curcuma,0.7839,1
nrs,0.7839,1
vulcanisable,0.7839,1
aptitude,0.7839,1
disassociating,0.7838,1
chlorinators,0.7837,1
polyphosphorylated,0.7837,1
driller,0.7837,1
edram,0.7837,1
minute,0.7836,1
biobehavioral,0.7836,1
polybutylene,0.7835,1
msms,0.7834,1
sultam,0.7833,1
prep,0.7833,1
macrophage,0.7833,1
autonegotiation,0.7831,1
webgui,0.783,1
stained,0.7829,1
squash,0.7829,1
acetylbritannilatone,0.7829,1
cannulation,0.7828,1
phoneme,0.7827999999999999,1
electroformed,0.7827,1
perfluorotrivinyltriazine,0.7825,1
gardenia,0.7824,1
dildo,0.7824,1
fileless,0.7823,1
biomeasurements,0.7823,1
nash,0.7823,1
coi,0.7822,1
smearing,0.7822,1
benzodiazepine,0.7822,1
lollipop,0.7822,1
handcuffs,0.7821,1
secretive,0.7821,1
remixing,0.782,1
piezoelectrics,0.782,1
individualization,0.782,1
asymmetrically,0.782,1
reflectometers,0.7819,1
deli,0.7819,1
epac,0.7818,1
dophlflama,0.7818,1
lrh,0.7816,1
ste10,0.7816,1
hyperscalar,0.7816,1
sentinels,0.7815,1
arylazole,0.7815,1
dophloworo,0.7815,1
dogailspinmarcopsun,0.7814,1
deer,0.7814,1
burster,0.7814,1
underfill,0.7813000000000001,1
underbalanced,0.7813,1
afterburner,0.7813,1
officers,0.7812,1
syringa,0.7812,1
whitecap,0.7812,1
countertops,0.7812,1
official,0.7811999999999999,1
glucanotransferase,0.7811,1
flipper,0.781,1
fracing,0.781,1
barreling,0.7809,1
sansevieria,0.7809,1
nystagmus,0.7809,1
pentamethine,0.7806,1
blot,0.7805,1
loupes,0.7805,1
quasigroup,0.7804,1
vitreoretinal,0.7803,1
sp2,0.7803,1
foulant,0.7802,1
balgovarpur,0.7802,1
jaws,0.7801,1
tetrahydronaphthyridinepentanamide,0.7801,1
flick,0.7801,1
abberation,0.78,1
porcelain,0.7798,1
ptfe,0.7798,1
microsystem,0.7798,1
hypertriglyceridemia,0.7798,1
plastically,0.7795,1
thermoform,0.7794,1
fruitlet,0.7793,1
micromarket,0.7793,1
railings,0.7793,1
ph2710mw,0.7793,1
ankles,0.7792,1
detoxifying,0.779,1
danish,0.779,1
spectrometoric,0.779,1
companies,0.779,1
assemblage,0.7789,1
4006801,0.7789,1
ammeter,0.7789,1
dihydroisoquinolinones,0.7789,1
grln01,0.7788,1
demultiplication,0.7788,1
lar,0.7787,1
dystrophin,0.7787,1
tpmtf,0.7785,1
piloted,0.7785,1
methyldopa,0.7784,1
cocaine,0.7784,1
bbtun93201,0.7783,1
ncvx3,0.7783,1
alk4,0.7783,1
6100,0.7782,1
6600,0.7781,1
rip,0.7781,1
regime,0.778,1
nonpowered,0.778,1
mango,0.7779,1
cryptology,0.7779,1
chlorinolysis,0.7779,1
flatulence,0.7778,1
continuance,0.7777,1
masters,0.7775000000000001,1
monotone,0.7775,1
synonym,0.7775,1
eravacycline,0.7774,1
6400,0.7773,1
reducers,0.7773,1
camless,0.7771,1
petition,0.777,1
constipation,0.7768,1
brrs,0.7767,1
controling,0.7767,1
diisocyanates,0.7766,1
nanoparticulate,0.7766,1
kerbeepower,0.7766,1
peek,0.7765,1
smallest,0.7764,1
arylsulfatase,0.7763,1
radiobroadcasting,0.7763,1
unfusing,0.7762,1
scba,0.7762,1
microfluidization,0.7761,1
klebf19001,0.7761,1
sieving,0.7761,1
seismicity,0.776,1
intercorrelated,0.7759,1
figurines,0.7757,1
zafirlukast,0.7757,1
nanodiamonds,0.7757,1
rainwater,0.7757,1
commanded,0.7756000000000001,1
mico,0.7755000000000001,1
balangsparpi,0.7754,1
angiogram,0.7754,1
alkanesulfonic,0.7754,1
soh,0.7753,1
mutational,0.7752,1
tetrahydroindazoles,0.7752,1
benzothiazoles,0.7751,1
intraluminally,0.7751,1
bioorganic,0.7751,1
photoacousticall,0.7751,1
wildcards,0.775,1
mincrero04,0.7748,1
frothy,0.7748,1
itineraries,0.7748,1
g5264590r,0.7746,1
benzimidazo,0.7745,1
greasing,0.7745,1
dopetsweepika,0.7745,1
steviol,0.7745,1
eribulin,0.7744,1
conveyances,0.7744,1
anthfetba,0.7743,1
auditioning,0.7742,1
schizachyrium,0.774,1
pyrenaria,0.774,1
nanodroplet,0.7738,1
dophlowoli,0.7736,1
coadelchmo,0.7736,1
floodwall,0.7736,1
oxaspirocycle,0.7736,1
virtualisation,0.7734,1
springing,0.7734,1
bbtun22503,0.7734,1
headwrap,0.7732,1
invailidation,0.7732,1
33,0.7732,1
thermodeformable,0.773,1
dophlosprisopi,0.7729,1
cromolyn,0.7729,1
dihydropyridine,0.7729,1
gout,0.7729,1
smoothies,0.7729,1
annealer,0.7728999999999999,1
deadbolts,0.7728,1
parkinsonism,0.7728,1
recessing,0.7728,1
isonicotinic,0.7728,1
microbots,0.7728,1
favorable,0.7727999999999999,1
curcumagalactomannoside,0.7726,1
sipes,0.7726,1
tetraol,0.7726,1
kites,0.7725,1
lunchbox,0.7725,1
buds,0.7724,1
diagonalization,0.7723,1
chemosensory,0.7722,1
shockproof,0.7722,1
eyelens,0.7721,1
7400,0.772,1
embarking,0.7719,1
anthgerxam,0.7718,1
electrographic,0.7717,1
criminals,0.7717,1
backhoe,0.7717,1
linaclotide,0.7717,1
sunny,0.7717,1
dophlospribl,0.7715,1
jurisdictional,0.7714,1
ncvx2,0.7714,1
magnetostatic,0.7713,1
perceptron,0.7712,1
mediasets,0.7712,1
lotless,0.7711,1
folr1,0.7711,1
olives,0.771,1
bunguzor,0.771,1
mineralogy,0.7709,1
mateable,0.7709,1
hurricane,0.7708,1
zancenthos,0.7708,1
debuggable,0.7708,1
manufactures,0.7707999999999999,1
blazed,0.7707999999999999,1
animate,0.7707999999999999,1
anonimization,0.7707,1
cl4787698r,0.7707,1
peqz0080,0.7707,1
pegylation,0.7707,1
kerbeewhite,0.7706,1
prayer,0.7706,1
oxidization,0.7705,1
coaster,0.7704,1
186,0.7703,1
polymethylene,0.7703,1
echocardiograms,0.7702,1
amiech1912,0.7702,1
iops,0.7702,1
pyrazolopyrimidinone,0.7702,1
thienopyrimidinone,0.77,1
magnetoscop,0.77,1
recruiter,0.7699,1
polyhydroxylated,0.7699,1
communicant,0.7699,1
scleral,0.7699,1
spores,0.7697,1
sulfasalazine,0.7697,1
fireproof,0.7697,1
homology,0.7696000000000001,1
sunscreens,0.7696,1
sagittal,0.7696,1
nitriding,0.7694000000000001,1
electroosmosis,0.7693,1
bathy,0.7693,1
photorealism,0.7692,1
phenoxyurea,0.769,1
stun,0.769,1
doveremsucoblu,0.7689,1
lamina,0.7689,1
oocyte,0.7688,1
cornfield,0.7688,1
calligraphy,0.7688,1
trailblazer,0.7688,1
metallizer,0.7687,1
dihydropyrrolopyridine,0.7687,1
receptionist,0.7687,1
ciphering,0.7685,1
gibbs,0.7685,1
bckdk,0.7684,1
nanovehicles,0.7682,1
sargassum,0.7682,1
hydrostatically,0.7682,1
quasiresonant,0.7681,1
foamer,0.768,1
leishmania,0.768,1
centralizer,0.768,1
bioavailable,0.768,1
alfalfa,0.7679,1
isoamyl,0.7676,1
incaldrsim,0.7675,1
perivascular,0.7675,1
biomaker,0.7675,1
dfi,0.7675,1
dux4,0.7675,1
amended,0.7675,1
reassigning,0.7673,1
sweeper,0.7672,1
emanator,0.7671,1
osteocarcinoma,0.7671,1
mnyg318153,0.767,1
ns8063,0.767,1
g19213,0.767,1
driveless,0.767,1
ripening,0.7668,1
vetiver,0.7668,1
subtitled,0.7667,1
gp120,0.7666999999999999,1
isokinetic,0.7666999999999999,1
integrous,0.7666,1
subpial,0.7665,1
memorial,0.7665,1
cd70,0.7665,1
nanobionic,0.7664,1
biorefinery,0.7664,1
autoforwarding,0.7663,1
cashbag,0.7661,1
nanopatterned,0.7661,1
isocyanide,0.766,1
balcannink,0.7659,1
propanone,0.7659,1
nonrestrictive,0.7658,1
carpule,0.7657,1
balendurpi2,0.7657,1
hydroxycyclohexylamino,0.7654,1
plasmin,0.7653000000000001,1
zasshi,0.7653,1
intrabc,0.7653,1
smntdgt,0.7653,1
thoracoscopic,0.7652,1
microsite,0.7652,1
kynurenine,0.7651999999999999,1
sage,0.7649,1
insulins,0.7648,1
nailfold,0.7648,1
interfaced,0.7647999999999999,1
roe,0.7647999999999999,1
persistable,0.7647,1
webcasting,0.7647,1
ct20,0.7647,1
minimulized,0.7646,1
solanone,0.7645,1
permitting,0.7644,1
stamps,0.7644,1
tearing,0.7643,1
undersink,0.7643,1
crystallite,0.7643,1
opting,0.7643,1
xanthorrhizol,0.7642,1
radioheads,0.7642,1
cha,0.7642,1
fastenable,0.7641,1
supermarket,0.764,1
anthuqclo,0.7639,1
sofc,0.7639,1
resumable,0.7638,1
supercuts,0.7637,1
smnhsc,0.7637,1
shmt,0.7637,1
automative,0.7636,1
wettable,0.7634,1
transcompiling,0.7634,1
constriction,0.7633000000000001,1
multinomial,0.7633,1
electromyogram,0.7633,1
isopentenyl,0.7633,1
leptinotarsa,0.7632,1
dokalclas,0.7632,1
optmizing,0.7631,1
impermeable,0.763,1
telesurgery,0.7629,1
alexandria,0.7629,1
hangers,0.7628,1
botanicals,0.7628,1
castable,0.7628,1
ph3126mw,0.7627,1
glucoregulatory,0.7627,1
nacc,0.7626,1
diastasis,0.7626,1
recommence,0.7626,1
amiech1913,0.7626,1
dophlosprisca,0.7625,1
delaycast,0.7624,1
wickless,0.7624,1
harassing,0.7624,1
additising,0.7623,1
cyclohexanedicarboxylic,0.7623,1
dihydropyrazine,0.7623,1
docalhure,0.7623,1
ubiquitously,0.7623,1
pajamas,0.7622,1
obd,0.7622,1
greylist,0.7622,1
coccidioidomycosis,0.7621,1
kerbeelight,0.762,1
observational,0.7619,1
emblem,0.7619,1
stepladder,0.7617,1
dopetduraropi,0.7617,1
grappling,0.7617,1
analgesia,0.7616,1
vertigo,0.7615,1
tubulin,0.7615,1
rad1901,0.7614,1
coadelpnk,0.7613,1
eighty,0.7613,1
hypersurface,0.7611,1
vortioxetine,0.7611,1
airlines,0.7611,1
thusid4,0.7611,1
adheres,0.761,1
monopulse,0.7609,1
dopetdurahopi,0.7609,1
maladies,0.7609,1
dophlospripi,0.7608,1
supersaturated,0.7608,1
etc1002,0.7607999999999999,1
buglossoides,0.7607,1
jibe,0.7607,1
balloons,0.7605999999999999,1
zoysiagrass,0.7605,1
puma,0.7604,1
mit,0.7604,1
beamsplitter,0.7603,1
sphingoid,0.7603,1
icer,0.7602,1
imitative,0.7601,1
geotarget,0.76,1
glucosyltransferase,0.7599,1
microchannels,0.7598,1
intrachamber,0.7598,1
sachet,0.7598,1
oxathiazin,0.7598,1
anthijtden,0.7598,1
exiguobacterium,0.7597,1
8100,0.7597,1
troubleshooter,0.7596,1
generations,0.7596,1
graphlets,0.7595,1
germanosilicate,0.7595,1
scientists,0.7593,1
tocochromanol,0.7592,1
mercaptoazole,0.7592,1
anthgyqzil,0.7591,1
gbdt,0.7591,1
unglycosylated,0.7588,1
aloha,0.7588,1
nanobody,0.7588,1
cadastral,0.7588,1
instrucment,0.7587,1
quenched,0.7587,1
nanostructred,0.7587,1
deepfakes,0.7587,1
acylphosphine,0.7587,1
almond,0.7587,1
progressing,0.7587,1
liponucleotide,0.7586,1
cinematographic,0.7585,1
scams,0.7585,1
infill,0.7583,1
doverbvooburgsta,0.7583,1
tomograph,0.7582,1
paddleboard,0.7581,1
duobinary,0.7581,1
scooping,0.7581,1
microcystins,0.7581,1
brushroll,0.758,1
tetroxide,0.758,1
g14158,0.7579,1
deadband,0.7579,1
wish,0.7579,1
trifluoroethoxy,0.7579,1
biovessels,0.7579,1
bussed,0.7578,1
dodelrochryye,0.7578,1
fats,0.7577,1
stature,0.7577,1
sipping,0.7576,1
cervicothoracic,0.7576,1
verifications,0.7576,1
eoc315,0.7575,1
dimethylaminoethanol,0.7575,1
narrated,0.7574,1
prerendering,0.7574,1
helicopters,0.7574,1
rtp,0.7573,1
cyclically,0.7573,1
servlet,0.7573,1
arthroscope,0.7572,1
punchball,0.7572,1
classic,0.7571,1
microturbine,0.757,1
revocable,0.757,1
martian,0.757,1
footrest,0.757,1
bowling,0.757,1
balcannurg,0.7569,1
pearl495,0.7569,1
ferrofluids,0.7569,1
modeller,0.7568,1
electroelution,0.7567,1
g00010,0.7567,1
separations,0.7565999999999999,1
hexm1,0.7565,1
chloroquine,0.7565,1
judgmental,0.7564,1
hydrofluorocarboximidate,0.7564,1
kerbeedark,0.7564,1
vcu,0.7563,1
materialization,0.7562,1
immunomodulating,0.7562,1
pepz0012,0.7561,1
intertechnology,0.756,1
ketosis,0.756,1
controllng,0.7558,1
dehydroxymethylation,0.7558,1
asuro08,0.7557,1
dropsite,0.7557,1
curaliroti,0.7556,1
restorable,0.7556,1
agonistic,0.7555,1
dopetpotuplure,0.7554,1
carboxy,0.7553,1
thioxothiazolidin,0.7553,1
sterol,0.7553,1
terlipressin,0.7553,1
backpain,0.7552,1
dosimetric,0.7552,1
pharmacovigilance,0.7551,1
neoepitope,0.755,1
cymanquine,0.755,1
thermolabile,0.755,1
straws,0.7549,1
piperazines,0.7549,1
dogergargemam,0.7549,1
copolycarbonate,0.7549,1
inward,0.7549,1
elicited,0.7548,1
ivosidenib,0.7548,1
trichomes,0.7548,1
ph2013mw,0.7548,1
ropeless,0.7548,1
nodularins,0.7548,1
pyrazin,0.7547999999999999,1
workgroups,0.7547,1
lynchpin,0.7547,1
ncbt2,0.7546,1
soundstage,0.7546,1
overviews,0.7546,1
actionizing,0.7545,1
dopetsuspapu,0.7545,1
downconversion,0.7545,1
paddling,0.7545,1
ganged,0.7544,1
redatuming,0.7544,1
bitcell,0.7544,1
hydrazine,0.7544,1
insonification,0.7543,1
microcalcification,0.7543,1
soundwire,0.7543,1
carcinomas,0.7543,1
radiomap,0.7543,1
wigig,0.7543,1
micrococcus,0.7543,1
barbell,0.7542,1
tribological,0.7542,1
diallylphenols,0.7541,1
hexaferrite,0.754,1
microsurgical,0.754,1
hexadecyloxypropyl,0.7539,1
nanoemitter,0.7539,1
initialize,0.7539,1
sirna,0.7539,1
temple,0.7538,1
tsaech1824,0.7536,1
bilateration,0.7536,1
phytase,0.7534,1
heptadecatrienyl,0.7534,1
vrs,0.7534,1
roth,0.7534,1
rx,0.7533,1
multimeter,0.7533,1
electrodialysis,0.7531,1
smartpad,0.7531,1
imidazolin,0.7531,1
characterizer,0.7531,1
methoxyacetic,0.7529,1
collagenous,0.7527,1
7700,0.7527,1
imbalanced,0.7526999999999999,1
dokalubi,0.7526,1
dopensprislipur,0.7526,1
butler,0.7526,1
colours,0.7526,1
polymethacrylate,0.7526,1
osteosynthesis,0.7525,1
biogenic,0.7524,1
biorhythm,0.7524,1
radiotelephony,0.7523,1
lldpe,0.7522,1
isobutylene,0.7522,1
retinoblastoma,0.7522,1
shearable,0.7521,1
nipple,0.7521,1
acetylsalicylic,0.7521,1
interpolants,0.752,1
discoveries,0.752,1
picklists,0.7519,1
https,0.7519,1
cashew,0.7519,1
recognize,0.7519,1
dihydrofuran,0.7519,1
ectopic,0.7519,1
planarity,0.7518,1
testicular,0.7518,1
pg,0.7518,1
biopolymers,0.7517,1
mischarge,0.7517,1
doscascapubi,0.7517,1
hexagon,0.7516,1
wavecrest,0.7516,1
smnhph,0.7515,1
gag,0.7514000000000001,1
enteroendocrine,0.7514000000000001,1
pactiopimp,0.7514,1
zapricharmi,0.7514,1
climb,0.7514,1
sirohyaku,0.7513,1
sgs,0.7513,1
cords,0.7513,1
splints,0.7513,1
phototransistors,0.7512,1
batter,0.7512,1
optomechanical,0.7511,1
amplifications,0.751,1
monoblocs,0.751,1
ns7210,0.751,1
revived,0.7509,1
fecalith,0.7508,1
mitm,0.7508,1
dragonfly,0.7507,1
scissors,0.7506,1
impersonators,0.7506,1
biocoal,0.7506,1
utilising,0.7505999999999999,1
microchemical,0.7505,1
renormalization,0.7505,1
organelle,0.7505,1
neurokinin,0.7504,1
anthgouwhi,0.7504,1
dbacscgwi,0.7503,1
photoactivable,0.7503,1
igp,0.75,1
hanover,0.7499,1
aminopyrimidine,0.7499,1
ligase,0.7498,1
amiech2001,0.7498,1
diver,0.7498,1
rudti124,0.7498,1
oversteering,0.7498,1
depressurizing,0.7497,1
attractant,0.7497,1
dcaliadr,0.7497,1
mipmap,0.7496,1
188,0.7496,1
carborhodamine,0.7495,1
pacer,0.7494,1
roving,0.7494,1
fluorocytosine,0.7492,1
mnemonic,0.7492,1
ipoc,0.7491,1
viscometer,0.749,1
s100a9,0.749,1
workscope,0.7489,1
dicyanocyclohexane,0.7489,1
cryo,0.7488,1
g00555,0.7487,1
man220901,0.7485,1
tempering,0.7485,1
erect,0.7483,1
kolmpica,0.7482,1
narratives,0.7482,1
bitonic,0.748,1
7900,0.748,1
ccl2,0.748,1
swirled,0.7479,1
balbahrise,0.7479,1
iontronic,0.7479,1
4eeix5142,0.7479,1
electrophysical,0.7479,1
pacchofire,0.7478,1
walked,0.7478,1
cl233163,0.7478,1
passback,0.7477,1
biofluids,0.7476,1
pyridylaminoacetic,0.7474,1
refreshes,0.7474,1
shakeproof,0.7474,1
regulate,0.7473000000000001,1
earhook,0.7473,1
canopies,0.7472,1
mp2p,0.7472,1
euthanizing,0.7471,1
inventor,0.7471,1
glucuronosyltransferase,0.747,1
svaz0006,0.747,1
retinography,0.7469,1
mindful,0.7469,1
dopetpotupi,0.7468,1
personalisation,0.7468,1
wheelbarrows,0.7468,1
sister,0.7467,1
dimms,0.7467,1
kiss,0.7466,1
luminant,0.7466,1
motorcyclist,0.7466,1
numeral,0.7466,1
disasters,0.7465999999999999,1
dopensprispin,0.7465,1
dampener,0.7463,1
dopetsuspabu,0.7463,1
concerntration,0.7462,1
eventing,0.7461,1
slo,0.746,1
circumvention,0.746,1
individualizable,0.7459,1
organosilanes,0.7458,1
dokalkam,0.7458,1
microbiomes,0.7457,1
geostatistics,0.7457,1
prerequisite,0.7457,1
multirate,0.7457,1
hamstring,0.7456,1
dehydrate,0.7456,1
rankl,0.7456,1
remanufacturing,0.7455,1
anthracene,0.7455,1
humor,0.7454,1
fragility,0.7454,1
hydrochloric,0.7454,1
silkworms,0.7454,1
hemispheric,0.7452000000000001,1
blaum,0.7452,1
2pyfg43,0.7451,1
anthglodig,0.745,1
lincosamide,0.7449,1
pediatrics,0.7449,1
unblockable,0.7448,1
infiltrating,0.7448,1
dryopteris,0.7448,1
transalkyation,0.7447,1
bda,0.7447,1
cornering,0.7447,1
soldier,0.7446,1
smartwatches,0.7446,1
fluoroölefins,0.7446,1
nanocelluloses,0.7444,1
dustpan,0.7443,1
tetrapeptide,0.7442,1
isoxazolyl,0.7442,1
tungstate,0.7442,1
pastilles,0.7442,1
scabb15,0.7442,1
transcriptomes,0.7442,1
gsw1600201,0.7441,1
jointing,0.744,1
dokalcasi,0.744,1
picktool,0.7439,1
plexus,0.7439,1
mudlogging,0.7439,1
pucking,0.7438,1
lemon,0.7438,1
sunjon81,0.7438,1
benzopyrrole,0.7438,1
cd2ap,0.7437,1
potash,0.7437,1
respects,0.7437,1
lps,0.7437,1
weaning,0.7435,1
obsfucation,0.7432,1
subassemblies,0.7432,1
glioblastomas,0.7431,1
babysitters,0.7431,1
balvogink,0.7431,1
3deeps,0.743,1
tweak,0.743,1
photoelectic,0.7429,1
speedometers,0.7428,1
gonyautoxins,0.7427,1
pelletization,0.7427,1
violated,0.7426,1
entomology,0.7425,1
greensmower,0.7424,1
dipeptide,0.7424,1
installable,0.7423,1
nanocapsule,0.7423,1
osahs,0.7423,1
codeset,0.7422,1
songs,0.7422,1
7300,0.7421,1
proteolytic,0.742,1
geopolymers,0.742,1
inflammasome,0.742,1
rfp,0.742,1
benzothiophene,0.742,1
supraregional,0.742,1
caretakers,0.742,1
extermination,0.7419,1
dopetpinbel,0.7419,1
inflators,0.7418,1
noodle,0.7418,1
cascades,0.7417,1
investigator,0.7417,1
aavrh10,0.7416,1
glucosinolate,0.7416,1
brass,0.7415,1
epg,0.7415,1
hyperbranched,0.7415,1
investor,0.7414,1
headpiece,0.7413,1
vcom,0.7413,1
ribonucleotprotein,0.7413,1
chemoimmunotherapy,0.7412,1
photonically,0.7412,1
unsymmetric,0.7412,1
polyphosphoric,0.7412,1
approximations,0.7411,1
unfolding,0.741,1
sunsplash,0.741,1
epdg,0.741,1
v2iot,0.741,1
miscategorized,0.7409,1
cellars,0.7408,1
interferogram,0.7408,1
bainite,0.7408,1
rru,0.7407,1
dropoff,0.7406999999999999,1
compensators,0.7405,1
sunjon84,0.7404,1
hemlock,0.7404,1
threshing,0.7403,1
9112,0.7403,1
ontologically,0.7403,1
dlbcl,0.7402,1
facings,0.7402,1
enclose,0.7401,1
multiplications,0.7401,1
anthfasao,0.74,1
babysitting,0.74,1
trailshort,0.74,1
initialising,0.7398,1
authenticatable,0.7397,1
accommodations,0.7397,1
synchrophasors,0.7396,1
intrahepatic,0.7396,1
imidazopyridine,0.7395,1
aggressively,0.7394000000000001,1
256,0.7394,1
harmonies,0.7394,1
steamer,0.7393,1
switchback,0.7393,1
firewheel,0.7393,1
efflux,0.7392,1
msdu,0.7392,1
2ptqh63,0.7392,1
indium,0.7391000000000001,1
phenethylamines,0.7391,1
cd99,0.739,1
ptg19,0.739,1
hydroxyapatite,0.7389,1
acylphosphines,0.7389,1
transportations,0.7388,1
personifying,0.7388,1
eletronic,0.7388,1
isobutanol,0.7388,1
plm,0.7387,1
negatives,0.7387,1
rastered,0.7387,1
shotgun,0.7387,1
sybil,0.7387,1
gazes,0.7386,1
pcna,0.7385,1
chromatics,0.7385,1
disposability,0.7385,1
federations,0.7384,1
uncore,0.7384,1
hydrchlorofluorocarbons,0.7383,1
kramers,0.7383,1
spice,0.7383,1
glycosaminoglycan,0.7382,1
disintegrate,0.7382,1
photoplethysmographic,0.7381,1
homopolypropylene,0.738,1
anthgoteli,0.7379,1
peritumoral,0.7379,1
intermolecular,0.7379,1
camilidae,0.7378,1
dolavimp,0.7378,1
dumps,0.7377,1
gaffe,0.7377,1
al,0.7377,1
synaptogenesis,0.7377,1
electrolycte,0.7376,1
nitroimidazole,0.7376,1
fogless,0.7374,1
pyrococcus,0.7374,1
dogailspinorhalimp,0.7374,1
trilinear,0.7372,1
photocell,0.7372,1
nannochloropsis,0.7371,1
messengers,0.737,1
cephalanthus,0.7369,1
g00566,0.7369,1
triggerable,0.7369,1
cadenced,0.7369,1
az,0.7369,1
2hcl,0.7368,1
mezuzah,0.7367,1
dispositioning,0.7367,1
misdiagnosis,0.7367,1
pecz0021,0.7367,1
rediscovery,0.7367,1
sene,0.7366,1
lipooligosaccharides,0.7366,1
drosophila,0.7365,1
ube2k,0.7365,1
dokalfier,0.7365,1
utilize,0.7364999999999999,1
feedthroughs,0.7364,1
plays,0.7363,1
smartbook,0.7363,1
herringbone,0.7363,1
slingshot,0.7363,1
dune,0.7363,1
ipt,0.7362,1
recent,0.7362,1
letter,0.7361,1
invocable,0.7361,1
intrustion,0.7361,1
olanzapine,0.736,1
exonuclease,0.736,1
epigenome,0.736,1
stakes,0.7359,1
proflavor,0.7359,1
2pnqe64,0.7359,1
igfbp7,0.7359,1
embodied,0.7359,1
dereverberation,0.7359,1
dopetsweewhi,0.7358,1
uvulopalatopexy,0.7357,1
fluoroethers,0.7356,1
actionability,0.7355,1
vlans,0.7354,1
thorax,0.7354,1
intracorneal,0.7354,1
protectant,0.7352,1
tuneaway,0.7351,1
procreant,0.7351,1
